# Manually supplied (because they are defined indirectly in libc)
# libm
libc.so	pthread_mutexattr_destroy,pthread_mutexattr_destroy,__pthread_mutexattr_destroy	0
libc.so	pthread_mutexattr_getprioceiling,pthread_mutexattr_getprioceiling	2
libc.so	pthread_mutexattr_getprotocol,pthread_mutexattr_getprotocol	2
libc.so	pthread_mutexattr_getpshared,pthread_mutexattr_getpshared	2
libc.so	pthread_mutexattr_getrobust,pthread_mutexattr_getrobust,pthread_mutexattr_getrobust_np	2
libc.so	pthread_mutexattr_gettype,pthread_mutexattr_gettype,pthread_mutexattr_getkind_np	2
libc.so	__pthread_mutexattr_init,pthread_mutexattr_init,pthread_mutexattr_init	1
libc.so	pthread_mutexattr_setprioceiling,pthread_mutexattr_setprioceiling	2
libc.so	pthread_mutexattr_setprotocol,pthread_mutexattr_setprotocol	2
libc.so	pthread_mutexattr_setpshared,pthread_mutexattr_setpshared	2
libc.so	pthread_mutexattr_setrobust,pthread_mutexattr_setrobust,pthread_mutexattr_setrobust_np	2
libc.so	pthread_mutexattr_setkind_np,pthread_mutexattr_settype,pthread_mutexattr_settype,__pthread_mutexattr_settype	2
libc.so	pthread_once,pthread_once,__pthread_once	2
libc.so	pthread_rwlock_clockrdlock,pthread_rwlock_clockrdlock	3
libc.so	pthread_rwlock_clockwrlock,pthread_rwlock_clockwrlock	3
libc.so	__pthread_rwlock_destroy,pthread_rwlock_destroy,pthread_rwlock_destroy	0
libc.so	__pthread_rwlock_init,pthread_rwlock_init,pthread_rwlock_init	2
libc.so	__pthread_rwlock_rdlock,pthread_rwlock_rdlock,pthread_rwlock_rdlock	1
libc.so	pthread_rwlock_timedrdlock,pthread_rwlock_timedrdlock	2
libc.so	pthread_rwlock_timedwrlock,pthread_rwlock_timedwrlock	2
libc.so	pthread_rwlock_tryrdlock,pthread_rwlock_tryrdlock,__pthread_rwlock_tryrdlock	1
libc.so	__pthread_rwlock_trywrlock,pthread_rwlock_trywrlock,pthread_rwlock_trywrlock	1
libc.so	__pthread_rwlock_unlock,pthread_rwlock_unlock,pthread_rwlock_unlock	1
libc.so	__pthread_rwlock_wrlock,pthread_rwlock_wrlock,pthread_rwlock_wrlock	1
libc.so	pthread_rwlockattr_destroy,pthread_rwlockattr_destroy	0
libc.so	pthread_rwlockattr_getkind_np,pthread_rwlockattr_getkind_np	2
libc.so	pthread_rwlockattr_getpshared,pthread_rwlockattr_getpshared	2
libc.so	pthread_rwlockattr_init,pthread_rwlockattr_init	1
libc.so	pthread_rwlockattr_setkind_np,pthread_rwlockattr_setkind_np	2
libc.so	pthread_rwlockattr_setpshared,pthread_rwlockattr_setpshared	2
libc.so	pthread_self	0
libc.so	pthread_setaffinity_np,pthread_setaffinity_np	3
libc.so	pthread_setaffinity_np	2
libc.so	pthread_setattr_default_np,pthread_setattr_default_np	1
libc.so	pthread_setcancelstate	2
libc.so	pthread_setcanceltype	2
libc.so	pthread_setconcurrency,pthread_setconcurrency	1
libc.so	pthread_setname_np,pthread_setname_np	variadic
libc.so	pthread_setschedparam	6
